,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
155,0.028565009435,0.0014880100886,0.71166725984,0.716969127966,entropy,20.0,0.22903225806451613,0.50645161290322582,"{'min_samples_split': 0.50645161290322582, 'criterion': 'entropy', 'max_depth': 20.0, 'min_samples_leaf': 0.22903225806451613}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000470484390425,0.000519086844902,0.0157413470091,0.00300893314534
132,0.0293188492457,0.00129600365957,0.71166725984,0.716969127966,entropy,12.0,0.22903225806451613,0.53548387096774197,"{'min_samples_split': 0.53548387096774197, 'criterion': 'entropy', 'max_depth': 12.0, 'min_samples_leaf': 0.22903225806451613}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000648217856576,0.000134946138515,0.0157413470091,0.00300893314534
104,0.0276534954707,0.00121283531189,0.71166725984,0.716969127966,entropy,24.0,0.25483870967741939,0.6225806451612903,"{'min_samples_split': 0.6225806451612903, 'criterion': 'entropy', 'max_depth': 24.0, 'min_samples_leaf': 0.25483870967741939}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000326953288642,3.88512566647e-05,0.0157413470091,0.00300893314534
99,0.0300395488739,0.00119129816691,0.71166725984,0.716969127966,entropy,2.0,0.12580645161290324,0.73870967741935489,"{'min_samples_split': 0.73870967741935489, 'criterion': 'entropy', 'max_depth': 2.0, 'min_samples_leaf': 0.12580645161290324}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000373278125375,0.000118299322571,0.0157413470091,0.00300893314534
110,0.027675151825,0.0012241601944,0.71166725984,0.716969127966,entropy,20.0,0.25483870967741939,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'entropy', 'max_depth': 20.0, 'min_samples_leaf': 0.25483870967741939}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000439712402017,5.46952434738e-05,0.0157413470091,0.00300893314534
45,0.0288800001144,0.00124311447144,0.71166725984,0.716969127966,entropy,23.0,0.20322580645161292,0.70967741935483875,"{'min_samples_split': 0.70967741935483875, 'criterion': 'entropy', 'max_depth': 23.0, 'min_samples_leaf': 0.20322580645161292}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000186974934964,1.97987933083e-05,0.0157413470091,0.00300893314534
30,0.0310196479162,0.00125749905904,0.71166725984,0.716969127966,entropy,14.0,0.11290322580645162,0.70967741935483875,"{'min_samples_split': 0.70967741935483875, 'criterion': 'entropy', 'max_depth': 14.0, 'min_samples_leaf': 0.11290322580645162}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000868632064297,7.06599984412e-05,0.0157413470091,0.00300893314534
66,0.0273969570796,0.00111099084218,0.71166725984,0.716969127966,entropy,21.0,0.24193548387096775,0.6225806451612903,"{'min_samples_split': 0.6225806451612903, 'criterion': 'entropy', 'max_depth': 21.0, 'min_samples_leaf': 0.24193548387096775}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000210040337043,1.13287857646e-05,0.0157413470091,0.00300893314534
190,0.0288648207982,0.00126405556997,0.71166725984,0.716969127966,entropy,11.0,0.20322580645161292,0.53548387096774197,"{'min_samples_split': 0.53548387096774197, 'criterion': 'entropy', 'max_depth': 11.0, 'min_samples_leaf': 0.20322580645161292}",46,0.734419903588,0.712163735193,0.730924695973,0.714121519871,0.690517707057,0.720941948384,0.705518026521,0.719211029854,0.705732939133,0.716889001428,0.702860080273,0.718487533069,0.000236379142725,5.43384163959e-05,0.0157413470091,0.00300893314534
48,0.0320268472036,0.0011553366979,0.699140270207,0.699179452977,entropy,19.0,0.10000000000000001,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'entropy', 'max_depth': 19.0, 'min_samples_leaf': 0.10000000000000001}",58,0.718466672847,0.695266419923,0.714793419478,0.69605771578,0.678293245355,0.703339483068,0.699710739241,0.699095488576,0.684638395009,0.702090663593,0.698913820043,0.699226946923,0.000191035513885,4.94420997472e-05,0.014514236687,0.00291111015789
173,0.0272810856501,0.00118903319041,0.699140270207,0.699179452977,gini,5.0,0.10000000000000001,0.88387096774193552,"{'min_samples_split': 0.88387096774193552, 'criterion': 'gini', 'max_depth': 5.0, 'min_samples_leaf': 0.10000000000000001}",58,0.718466672847,0.695266419923,0.714793419478,0.69605771578,0.678293245355,0.703339483068,0.699710739241,0.699095488576,0.684638395009,0.702090663593,0.698913820043,0.699226946923,0.000825827885518,8.96854742886e-05,0.014514236687,0.00291111015789
101,0.0207084417343,0.00111087163289,0.683639084303,0.683642012089,entropy,20.0,0.17741935483870969,0.76774193548387093,"{'min_samples_split': 0.76774193548387093, 'criterion': 'entropy', 'max_depth': 20.0, 'min_samples_leaf': 0.17741935483870969}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000319610302312,5.45726303254e-05,0.0139055415268,0.00278158470411
198,0.0203559796015,0.00126826763153,0.683639084303,0.683642012089,entropy,1.0,0.20322580645161292,0.59354838709677427,"{'min_samples_split': 0.59354838709677427, 'criterion': 'entropy', 'max_depth': 1.0, 'min_samples_leaf': 0.20322580645161292}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.00053060079181,0.000347728811496,0.0139055415268,0.00278158470411
163,0.0184393326441,0.00102269649506,0.683639084303,0.683642012089,gini,15.0,0.11290322580645162,0.76774193548387093,"{'min_samples_split': 0.76774193548387093, 'criterion': 'gini', 'max_depth': 15.0, 'min_samples_leaf': 0.11290322580645162}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000277775497049,5.88825916249e-05,0.0139055415268,0.00278158470411
189,0.0176277955373,0.000988006591797,0.683639084303,0.683642012089,gini,19.0,0.16451612903225807,0.88387096774193552,"{'min_samples_split': 0.88387096774193552, 'criterion': 'gini', 'max_depth': 19.0, 'min_samples_leaf': 0.16451612903225807}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,6.40433409479e-05,1.97167984619e-05,0.0139055415268,0.00278158470411
170,0.0202529827754,0.0011111497879,0.683639084303,0.683642012089,entropy,27.0,0.20322580645161292,0.85483870967741937,"{'min_samples_split': 0.85483870967741937, 'criterion': 'entropy', 'max_depth': 27.0, 'min_samples_leaf': 0.20322580645161292}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000135317643808,2.80375079185e-05,0.0139055415268,0.00278158470411
181,0.0210478305817,0.00125396251678,0.683639084303,0.683642012089,entropy,24.0,0.17741935483870969,0.97096774193548385,"{'min_samples_split': 0.97096774193548385, 'criterion': 'entropy', 'max_depth': 24.0, 'min_samples_leaf': 0.17741935483870969}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000375088779227,0.000267460017568,0.0139055415268,0.00278158470411
71,0.0202716588974,0.00103282928467,0.683639084303,0.683642012089,entropy,1.0,0.15161290322580645,0.39032258064516134,"{'min_samples_split': 0.39032258064516134, 'criterion': 'entropy', 'max_depth': 1.0, 'min_samples_leaf': 0.15161290322580645}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,9.45059038849e-05,2.70399324888e-05,0.0139055415268,0.00278158470411
152,0.0184145371119,0.0010818640391,0.683639084303,0.683642012089,gini,5.0,0.19032258064516128,0.82580645161290323,"{'min_samples_split': 0.82580645161290323, 'criterion': 'gini', 'max_depth': 5.0, 'min_samples_leaf': 0.19032258064516128}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000521390369504,6.71918472098e-05,0.0139055415268,0.00278158470411
153,0.0179288387299,0.0010601679484,0.683639084303,0.683642012089,gini,1.0,0.25483870967741939,0.88387096774193552,"{'min_samples_split': 0.88387096774193552, 'criterion': 'gini', 'max_depth': 1.0, 'min_samples_leaf': 0.25483870967741939}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000402599992663,3.86004187419e-05,0.0139055415268,0.00278158470411
199,0.0208055178324,0.00115724404653,0.683639084303,0.683642012089,entropy,23.0,0.17741935483870969,0.91290322580645167,"{'min_samples_split': 0.91290322580645167, 'criterion': 'entropy', 'max_depth': 23.0, 'min_samples_leaf': 0.17741935483870969}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000381444335795,9.85903747323e-05,0.0139055415268,0.00278158470411
44,0.0197721322378,0.00116320451101,0.683639084303,0.683642012089,entropy,6.0,0.25483870967741939,1.0,"{'min_samples_split': 1.0, 'criterion': 'entropy', 'max_depth': 6.0, 'min_samples_leaf': 0.25483870967741939}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,2.99708581243e-05,4.9687525705e-05,0.0139055415268,0.00278158470411
21,0.0210776726405,0.0010937054952,0.683639084303,0.683642012089,entropy,1.0,0.11290322580645162,0.15806451612903227,"{'min_samples_split': 0.15806451612903227, 'criterion': 'entropy', 'max_depth': 1.0, 'min_samples_leaf': 0.11290322580645162}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000205334113119,3.20039880096e-05,0.0139055415268,0.00278158470411
16,0.0184235175451,0.00104534626007,0.683639084303,0.683642012089,gini,3.0,0.11290322580645162,0.82580645161290323,"{'min_samples_split': 0.82580645161290323, 'criterion': 'gini', 'max_depth': 3.0, 'min_samples_leaf': 0.11290322580645162}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000126137655788,2.19058760398e-05,0.0139055415268,0.00278158470411
59,0.0186509688695,0.0010302066803,0.683639084303,0.683642012089,gini,20.0,0.15161290322580645,0.82580645161290323,"{'min_samples_split': 0.82580645161290323, 'criterion': 'gini', 'max_depth': 20.0, 'min_samples_leaf': 0.15161290322580645}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.00109300278253,5.39367257634e-05,0.0139055415268,0.00278158470411
60,0.0195772250493,0.00108460585276,0.683639084303,0.683642012089,entropy,1.0,0.25483870967741939,0.70967741935483875,"{'min_samples_split': 0.70967741935483875, 'criterion': 'entropy', 'max_depth': 1.0, 'min_samples_leaf': 0.25483870967741939}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000175917555145,3.65663471127e-05,0.0139055415268,0.00278158470411
10,0.0204535325368,0.00106950600942,0.683639084303,0.683642012089,entropy,21.0,0.15161290322580645,0.82580645161290323,"{'min_samples_split': 0.82580645161290323, 'criterion': 'entropy', 'max_depth': 21.0, 'min_samples_leaf': 0.15161290322580645}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,8.65051764925e-05,2.17054405723e-05,0.0139055415268,0.00278158470411
57,0.0197978019714,0.00114770730337,0.683639084303,0.683642012089,entropy,28.0,0.25483870967741939,0.97096774193548385,"{'min_samples_split': 0.97096774193548385, 'criterion': 'entropy', 'max_depth': 28.0, 'min_samples_leaf': 0.25483870967741939}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.00045093353702,0.00013899908239,0.0139055415268,0.00278158470411
8,0.0181976159414,0.00109020868937,0.683639084303,0.683642012089,gini,19.0,0.20322580645161292,1.0,"{'min_samples_split': 1.0, 'criterion': 'gini', 'max_depth': 19.0, 'min_samples_leaf': 0.20322580645161292}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,9.29788305859e-05,5.34456015518e-05,0.0139055415268,0.00278158470411
53,0.019549369812,0.00102686882019,0.683639084303,0.683642012089,entropy,10.0,0.24193548387096775,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'entropy', 'max_depth': 10.0, 'min_samples_leaf': 0.24193548387096775}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000370132513399,1.36010085207e-05,0.0139055415268,0.00278158470411
64,0.0181014537811,0.000996073087056,0.683639084303,0.683642012089,gini,27.0,0.19032258064516128,1.0,"{'min_samples_split': 1.0, 'criterion': 'gini', 'max_depth': 27.0, 'min_samples_leaf': 0.19032258064516128}",60,0.701585241494,0.680049836449,0.700918573695,0.680183814145,0.665017454389,0.687365146671,0.681218380256,0.684127459673,0.669984839948,0.686371560204,0.683085215755,0.683754255392,0.000490227057968,3.17832076967e-05,0.0139055415268,0.00278158470411
19,0.0226124922434,0.00112799803416,0.600741294432,0.601209672241,gini,17.0,0.29354838709677422,0.27419354838709675,"{'min_samples_split': 0.27419354838709675, 'criterion': 'gini', 'max_depth': 17.0, 'min_samples_leaf': 0.29354838709677422}",80,0.607330583109,0.599906449242,0.624567498122,0.596484730735,0.59241474649,0.603107310403,0.596581727781,0.601731071739,0.605854916562,0.600204339616,0.577681034833,0.605824131713,9.04520903437e-05,2.32126401407e-05,0.0144664972386,0.00289252716359
171,0.0229854186376,0.00117437044779,0.600741294432,0.601209672241,gini,30.0,0.29354838709677422,0.50645161290322582,"{'min_samples_split': 0.50645161290322582, 'criterion': 'gini', 'max_depth': 30.0, 'min_samples_leaf': 0.29354838709677422}",80,0.607330583109,0.599906449242,0.624567498122,0.596484730735,0.59241474649,0.603107310403,0.596581727781,0.601731071739,0.605854916562,0.600204339616,0.577681034833,0.605824131713,0.000338562565038,5.57786820568e-05,0.0144664972386,0.00289252716359
77,0.0229254961014,0.00118982791901,0.600279739995,0.600704472897,gini,17.0,0.30645161290322581,0.33225806451612905,"{'min_samples_split': 0.33225806451612905, 'criterion': 'gini', 'max_depth': 17.0, 'min_samples_leaf': 0.30645161290322581}",82,0.606957448781,0.599385254468,0.621614774171,0.595953499069,0.591318111325,0.602655388966,0.598400933999,0.601231400025,0.605351904881,0.599808873538,0.578019086563,0.605192421314,0.000140234229741,4.1722513374e-05,0.0135700402962,0.00286762371083
93,0.0226228634516,0.00112962722778,0.600279739995,0.600704472897,gini,17.0,0.30645161290322581,0.24516129032258066,"{'min_samples_split': 0.24516129032258066, 'criterion': 'gini', 'max_depth': 17.0, 'min_samples_leaf': 0.30645161290322581}",82,0.606957448781,0.599385254468,0.621614774171,0.595953499069,0.591318111325,0.602655388966,0.598400933999,0.601231400025,0.605351904881,0.599808873538,0.578019086563,0.605192421314,0.000191471070633,4.83162961492e-05,0.0135700402962,0.00286762371083
9,0.0232541561127,0.00119133790334,0.600279739995,0.600704472897,gini,24.0,0.30645161290322581,0.53548387096774197,"{'min_samples_split': 0.53548387096774197, 'criterion': 'gini', 'max_depth': 24.0, 'min_samples_leaf': 0.30645161290322581}",82,0.606957448781,0.599385254468,0.621614774171,0.595953499069,0.591318111325,0.602655388966,0.598400933999,0.601231400025,0.605351904881,0.599808873538,0.578019086563,0.605192421314,0.000831030475984,3.93509646122e-05,0.0135700402962,0.00286762371083
186,0.0229953527451,0.0011313756307,0.599979601829,0.601513605225,gini,20.0,0.28064516129032258,0.3612903225806452,"{'min_samples_split': 0.3612903225806452, 'criterion': 'gini', 'max_depth': 20.0, 'min_samples_leaf': 0.28064516129032258}",85,0.607330583109,0.599906449242,0.623305357921,0.596824541584,0.591950070573,0.603314375289,0.597073122564,0.602028785548,0.605081231159,0.600681331689,0.575119508838,0.606326147996,0.00060759122516,6.41083969113e-05,0.0148048255153,0.00294198626027
126,0.023358742396,0.00123079617818,0.599979601829,0.601513605225,gini,8.0,0.28064516129032258,0.10000000000000001,"{'min_samples_split': 0.10000000000000001, 'criterion': 'gini', 'max_depth': 8.0, 'min_samples_leaf': 0.28064516129032258}",85,0.607330583109,0.599906449242,0.623305357921,0.596824541584,0.591950070573,0.603314375289,0.597073122564,0.602028785548,0.605081231159,0.600681331689,0.575119508838,0.606326147996,0.000258300377415,6.14037267363e-05,0.0148048255153,0.00294198626027
43,0.0230641762416,0.00120015939077,0.599979601829,0.601513605225,gini,32.0,0.28064516129032258,0.21612903225806451,"{'min_samples_split': 0.21612903225806451, 'criterion': 'gini', 'max_depth': 32.0, 'min_samples_leaf': 0.28064516129032258}",85,0.607330583109,0.599906449242,0.623305357921,0.596824541584,0.591950070573,0.603314375289,0.597073122564,0.602028785548,0.605081231159,0.600681331689,0.575119508838,0.606326147996,0.000205841062054,4.28310238496e-05,0.0148048255153,0.00294198626027
142,0.0232634544373,0.0011693239212,0.599879820267,0.601928147238,gini,6.0,0.26774193548387099,0.56451612903225812,"{'min_samples_split': 0.56451612903225812, 'criterion': 'gini', 'max_depth': 6.0, 'min_samples_leaf': 0.26774193548387099}",88,0.604315379624,0.60100697125,0.621257641253,0.597629400751,0.59388312239,0.603211167836,0.600331662436,0.601913878464,0.603818474353,0.601112035939,0.575658532902,0.606695429187,0.000484101610607,5.967402394e-05,0.013632101838,0.00271928749364
39,0.0227423906326,0.00114444891612,0.599879820267,0.601928147238,gini,29.0,0.26774193548387099,0.47741935483870968,"{'min_samples_split': 0.47741935483870968, 'criterion': 'gini', 'max_depth': 29.0, 'min_samples_leaf': 0.26774193548387099}",88,0.604315379624,0.60100697125,0.621257641253,0.597629400751,0.59388312239,0.603211167836,0.600331662436,0.601913878464,0.603818474353,0.601112035939,0.575658532902,0.606695429187,0.000236340275999,0.000105616776928,0.013632101838,0.00271928749364
55,0.0225494305293,0.00114432970683,0.598608875712,0.598780818658,gini,19.0,0.3193548387096774,0.18709677419354839,"{'min_samples_split': 0.18709677419354839, 'criterion': 'gini', 'max_depth': 19.0, 'min_samples_leaf': 0.3193548387096774}",90,0.606068647446,0.597317197453,0.618331586319,0.594710993811,0.589366472471,0.600664757213,0.597926964563,0.598948927492,0.603880624757,0.597761461436,0.57606280095,0.60328157454,0.000500713347527,6.75730111384e-05,0.0133330538402,0.00269502748992
72,0.0220066308975,0.00109136104584,0.598608875712,0.598780818658,gini,7.0,0.3193548387096774,0.39032258064516134,"{'min_samples_split': 0.39032258064516134, 'criterion': 'gini', 'max_depth': 7.0, 'min_samples_leaf': 0.3193548387096774}",90,0.606068647446,0.597317197453,0.618331586319,0.594710993811,0.589366472471,0.600664757213,0.597926964563,0.598948927492,0.603880624757,0.597761461436,0.57606280095,0.60328157454,0.000128100962466,2.43998828766e-05,0.0133330538402,0.00269502748992
107,0.0226193269094,0.00114500522614,0.598608875712,0.598780818658,gini,23.0,0.3193548387096774,0.27419354838709675,"{'min_samples_split': 0.27419354838709675, 'criterion': 'gini', 'max_depth': 23.0, 'min_samples_leaf': 0.3193548387096774}",90,0.606068647446,0.597317197453,0.618331586319,0.594710993811,0.589366472471,0.600664757213,0.597926964563,0.598948927492,0.603880624757,0.597761461436,0.57606280095,0.60328157454,0.000405330112134,6.63116250432e-05,0.0133330538402,0.00269502748992
165,0.0231854518255,0.00116264820099,0.592210481517,0.596837592796,entropy,29.0,0.30645161290322581,0.3612903225806452,"{'min_samples_split': 0.3612903225806452, 'criterion': 'entropy', 'max_depth': 29.0, 'min_samples_leaf': 0.30645161290322581}",93,0.606957448781,0.599385254468,0.573210508984,0.572752218466,0.591318111325,0.602655388966,0.598400933999,0.601231400025,0.605351904881,0.599808873538,0.578019086563,0.605192421314,0.00186109436667,7.8028922875e-05,0.0128570516714,0.010942118927
103,0.0240614016851,0.00119185447693,0.592179800556,0.59725425353,entropy,23.0,0.29354838709677422,0.27419354838709675,"{'min_samples_split': 0.27419354838709675, 'criterion': 'entropy', 'max_depth': 23.0, 'min_samples_leaf': 0.29354838709677422}",94,0.607330583109,0.599906449242,0.573210508984,0.572752218466,0.59241474649,0.603107310403,0.596581727781,0.601731071739,0.605854916562,0.600204339616,0.577681034833,0.605824131713,0.00212239255573,7.32265965355e-05,0.0129497922377,0.011134255404
108,0.0244963566462,0.00114651521047,0.591870097821,0.59778195019,entropy,14.0,0.26774193548387099,0.53548387096774197,"{'min_samples_split': 0.53548387096774197, 'criterion': 'entropy', 'max_depth': 14.0, 'min_samples_leaf': 0.26774193548387099}",95,0.604315379624,0.60100697125,0.573210508984,0.572752218466,0.59388312239,0.603211167836,0.600331662436,0.601913878464,0.603818474353,0.601112035939,0.575658532902,0.606695429187,0.00218376562955,7.11129014895e-05,0.0128086656396,0.0113576482707
73,0.0249638557434,0.00119912624359,0.591870097821,0.59778195019,entropy,13.0,0.26774193548387099,0.50645161290322582,"{'min_samples_split': 0.50645161290322582, 'criterion': 'entropy', 'max_depth': 13.0, 'min_samples_leaf': 0.26774193548387099}",95,0.604315379624,0.60100697125,0.573210508984,0.572752218466,0.59388312239,0.603211167836,0.600331662436,0.601913878464,0.603818474353,0.601112035939,0.575658532902,0.606695429187,0.00264461017258,6.05698556374e-05,0.0128086656396,0.0113576482707
179,0.0247013568878,0.0011795759201,0.591870097821,0.59778195019,entropy,15.0,0.26774193548387099,0.3032258064516129,"{'min_samples_split': 0.3032258064516129, 'criterion': 'entropy', 'max_depth': 15.0, 'min_samples_leaf': 0.26774193548387099}",95,0.604315379624,0.60100697125,0.573210508984,0.572752218466,0.59388312239,0.603211167836,0.600331662436,0.601913878464,0.603818474353,0.601112035939,0.575658532902,0.606695429187,0.00232202364766,6.95249112296e-05,0.0128086656396,0.0113576482707
166,0.0245153506597,0.00122567017873,0.591628513699,0.597501551372,entropy,9.0,0.28064516129032258,0.44838709677419353,"{'min_samples_split': 0.44838709677419353, 'criterion': 'entropy', 'max_depth': 9.0, 'min_samples_leaf': 0.28064516129032258}",98,0.607330583109,0.599906449242,0.573210508984,0.572752218466,0.591950070573,0.603314375289,0.597073122564,0.602028785548,0.605081231159,0.600681331689,0.575119508838,0.606326147996,0.00254326229113,0.000156088403995,0.0133490746593,0.0112589393572
