,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
70,0.0191204945246,0.00104904174805,0.570788584005,0.574457616077,entropy,3.0,0.28064516129032258,0.88387096774193552,"{'min_samples_split': 0.88387096774193552, 'criterion': 'entropy', 'max_depth': 3.0, 'min_samples_leaf': 0.28064516129032258}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,7.18004741047e-05,2.46898526497e-05,0.00543188986472,0.00130914492206
41,0.0191515684128,0.00108408927917,0.570788584005,0.574457616077,entropy,22.0,0.33225806451612905,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'entropy', 'max_depth': 22.0, 'min_samples_leaf': 0.33225806451612905}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000676520210314,5.43193362498e-05,0.00543188986472,0.00130914492206
75,0.0175406535467,0.00113399823507,0.570673878508,0.573072961524,entropy,20.0,0.44838709677419353,0.85483870967741937,"{'min_samples_split': 0.85483870967741937, 'criterion': 'entropy', 'max_depth': 20.0, 'min_samples_leaf': 0.44838709677419353}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000254182921906,4.10109218273e-05,0.0107302602539,0.00217129108106
195,0.0170261065165,0.0010579029719,0.570673878508,0.573072961524,entropy,20.0,0.44838709677419353,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'entropy', 'max_depth': 20.0, 'min_samples_leaf': 0.44838709677419353}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000150625055864,1.96992123618e-05,0.0107302602539,0.00217129108106
61,0.0175561507543,0.00106465816498,0.570673878508,0.573072961524,entropy,10.0,0.4096774193548387,0.27419354838709675,"{'min_samples_split': 0.27419354838709675, 'criterion': 'entropy', 'max_depth': 10.0, 'min_samples_leaf': 0.4096774193548387}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.0001557723447,3.43153694481e-05,0.0107302602539,0.00217129108106
68,0.0171176592509,0.00103012720744,0.570673878508,0.573072961524,entropy,4.0,0.43548387096774199,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'entropy', 'max_depth': 4.0, 'min_samples_leaf': 0.43548387096774199}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000155899480349,1.23000779374e-05,0.0107302602539,0.00217129108106
133,0.0177464882533,0.00104594230652,0.570673878508,0.573072961524,entropy,18.0,0.4096774193548387,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'entropy', 'max_depth': 18.0, 'min_samples_leaf': 0.4096774193548387}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000376795413367,1.43256305234e-05,0.0107302602539,0.00217129108106
89,0.0179811318715,0.00111949443817,0.570673878508,0.573072961524,entropy,12.0,0.4096774193548387,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'entropy', 'max_depth': 12.0, 'min_samples_leaf': 0.4096774193548387}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000217129728405,3.20791142381e-05,0.0107302602539,0.00217129108106
154,0.0173153479894,0.00111635526021,0.570673878508,0.573072961524,entropy,25.0,0.44838709677419353,0.70967741935483875,"{'min_samples_split': 0.70967741935483875, 'criterion': 'entropy', 'max_depth': 25.0, 'min_samples_leaf': 0.44838709677419353}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,9.4379776227e-05,2.84264098821e-05,0.0107302602539,0.00217129108106
113,0.0176406701406,0.00108500321706,0.570673878508,0.573072961524,entropy,1.0,0.42258064516129035,0.47741935483870968,"{'min_samples_split': 0.47741935483870968, 'criterion': 'entropy', 'max_depth': 1.0, 'min_samples_leaf': 0.42258064516129035}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000258229542769,4.52385074506e-05,0.0107302602539,0.00217129108106
182,0.0182093779246,0.00114599863688,0.570673878508,0.573072961524,entropy,28.0,0.42258064516129035,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'entropy', 'max_depth': 28.0, 'min_samples_leaf': 0.42258064516129035}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.00059443519356,0.00011251813393,0.0107302602539,0.00217129108106
161,0.0172930558523,0.0012184381485,0.570663425737,0.573136930336,gini,1.0,0.42258064516129035,0.91290322580645167,"{'min_samples_split': 0.91290322580645167, 'criterion': 'gini', 'max_depth': 1.0, 'min_samples_leaf': 0.42258064516129035}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000481909725591,0.000296761727741,0.0107284167947,0.00215921429553
149,0.0170761744181,0.00105472405752,0.570663425737,0.573136930336,gini,26.0,0.44838709677419353,0.9419354838709677,"{'min_samples_split': 0.9419354838709677, 'criterion': 'gini', 'max_depth': 26.0, 'min_samples_leaf': 0.44838709677419353}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000404329036173,2.33704602253e-05,0.0107284167947,0.00215921429553
158,0.0168772141139,0.00106545289358,0.570663425737,0.573136930336,gini,27.0,0.43548387096774199,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'gini', 'max_depth': 27.0, 'min_samples_leaf': 0.43548387096774199}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000101995922968,1.70844930555e-05,0.0107284167947,0.00215921429553
157,0.0168789625168,0.00109438101451,0.570663425737,0.573136930336,gini,17.0,0.43548387096774199,0.24516129032258066,"{'min_samples_split': 0.24516129032258066, 'criterion': 'gini', 'max_depth': 17.0, 'min_samples_leaf': 0.43548387096774199}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000263076824673,6.05388258092e-05,0.0107284167947,0.00215921429553
184,0.0172090133031,0.00104379653931,0.570663425737,0.573136930336,gini,25.0,0.43548387096774199,0.6225806451612903,"{'min_samples_split': 0.6225806451612903, 'criterion': 'gini', 'max_depth': 25.0, 'min_samples_leaf': 0.43548387096774199}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000596622608453,4.2858350844e-05,0.0107284167947,0.00215921429553
86,0.016877969106,0.0011480251948,0.570663425737,0.573136930336,gini,30.0,0.43548387096774199,0.9419354838709677,"{'min_samples_split': 0.9419354838709677, 'criterion': 'gini', 'max_depth': 30.0, 'min_samples_leaf': 0.43548387096774199}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000207035875396,0.000185119881033,0.0107284167947,0.00215921429553
96,0.0171141624451,0.00106239318848,0.570663425737,0.573136930336,gini,24.0,0.42258064516129035,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'gini', 'max_depth': 24.0, 'min_samples_leaf': 0.42258064516129035}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000655874098797,0.00011795295868,0.0107284167947,0.00215921429553
4,0.0175012350082,0.00114297866821,0.570663425737,0.573136930336,gini,29.0,0.42258064516129035,0.97096774193548385,"{'min_samples_split': 0.97096774193548385, 'criterion': 'gini', 'max_depth': 29.0, 'min_samples_leaf': 0.42258064516129035}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000141637944358,0.000142193914602,0.0107284167947,0.00215921429553
13,0.0184141397476,0.00110205014547,0.569664452625,0.57252949707,entropy,1.0,0.37096774193548387,0.73870967741935489,"{'min_samples_split': 0.73870967741935489, 'criterion': 'entropy', 'max_depth': 1.0, 'min_samples_leaf': 0.37096774193548387}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000212635992674,3.2045995647e-05,0.0102435569531,0.00225214850862
175,0.0179345607758,0.00107216835022,0.569664452625,0.57252949707,entropy,25.0,0.39677419354838706,0.41935483870967749,"{'min_samples_split': 0.41935483870967749, 'criterion': 'entropy', 'max_depth': 25.0, 'min_samples_leaf': 0.39677419354838706}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000464870845992,2.94428443842e-05,0.0102435569531,0.00225214850862
46,0.0185097455978,0.0011370976766,0.569664452625,0.57252949707,entropy,10.0,0.37096774193548387,0.27419354838709675,"{'min_samples_split': 0.27419354838709675, 'criterion': 'entropy', 'max_depth': 10.0, 'min_samples_leaf': 0.37096774193548387}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000180522845718,2.66238824603e-05,0.0102435569531,0.00225214850862
80,0.0181010166804,0.00106048583984,0.569664452625,0.57252949707,entropy,29.0,0.35806451612903223,0.70967741935483875,"{'min_samples_split': 0.70967741935483875, 'criterion': 'entropy', 'max_depth': 29.0, 'min_samples_leaf': 0.35806451612903223}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000156857648014,4.19625730128e-05,0.0102435569531,0.00225214850862
128,0.0187744299571,0.0012180407842,0.569664452625,0.57252949707,entropy,21.0,0.37096774193548387,0.3612903225806452,"{'min_samples_split': 0.3612903225806452, 'criterion': 'entropy', 'max_depth': 21.0, 'min_samples_leaf': 0.37096774193548387}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.00026736481942,0.000194957620018,0.0102435569531,0.00225214850862
65,0.0180162191391,0.0010503133138,0.569664452625,0.57252949707,entropy,1.0,0.37096774193548387,0.9419354838709677,"{'min_samples_split': 0.9419354838709677, 'criterion': 'entropy', 'max_depth': 1.0, 'min_samples_leaf': 0.37096774193548387}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.00011097898278,3.08238946682e-05,0.0102435569531,0.00225214850862
37,0.0186200141907,0.00110312302907,0.569664452625,0.57252949707,entropy,8.0,0.35806451612903223,0.91290322580645167,"{'min_samples_split': 0.91290322580645167, 'criterion': 'entropy', 'max_depth': 8.0, 'min_samples_leaf': 0.35806451612903223}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000201382329034,4.20323720592e-05,0.0102435569531,0.00225214850862
164,0.0182642936707,0.00107034047445,0.569664452625,0.57252949707,entropy,11.0,0.35806451612903223,0.73870967741935489,"{'min_samples_split': 0.73870967741935489, 'criterion': 'entropy', 'max_depth': 11.0, 'min_samples_leaf': 0.35806451612903223}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000169511362193,4.51240710827e-05,0.0102435569531,0.00225214850862
131,0.0191644827525,0.00120798746745,0.569664452625,0.57252949707,entropy,29.0,0.35806451612903223,0.41935483870967749,"{'min_samples_split': 0.41935483870967749, 'criterion': 'entropy', 'max_depth': 29.0, 'min_samples_leaf': 0.35806451612903223}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000975809154279,0.000101288494852,0.0102435569531,0.00225214850862
137,0.0184614658356,0.00110733509064,0.569664452625,0.57252949707,entropy,3.0,0.35806451612903223,0.44838709677419353,"{'min_samples_split': 0.44838709677419353, 'criterion': 'entropy', 'max_depth': 3.0, 'min_samples_leaf': 0.35806451612903223}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000306559631313,9.48214548629e-05,0.0102435569531,0.00225214850862
156,0.0194249947866,0.00111067295074,0.569664452625,0.57252949707,entropy,30.0,0.35806451612903223,0.59354838709677427,"{'min_samples_split': 0.59354838709677427, 'criterion': 'entropy', 'max_depth': 30.0, 'min_samples_leaf': 0.35806451612903223}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000511509613004,5.99629046316e-05,0.0102435569531,0.00225214850862
111,0.0183966159821,0.00111333529154,0.569664452625,0.57252949707,entropy,13.0,0.38387096774193552,0.21612903225806451,"{'min_samples_split': 0.21612903225806451, 'criterion': 'entropy', 'max_depth': 13.0, 'min_samples_leaf': 0.38387096774193552}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000347573704655,3.33407353773e-05,0.0102435569531,0.00225214850862
141,0.0186418294907,0.00112513701121,0.569664452625,0.57252949707,entropy,28.0,0.35806451612903223,0.33225806451612905,"{'min_samples_split': 0.33225806451612905, 'criterion': 'entropy', 'max_depth': 28.0, 'min_samples_leaf': 0.35806451612903223}",168,0.581186845277,0.56929259091,0.573210508984,0.572752218466,0.569855892381,0.5715604642,0.580926796118,0.571209173513,0.558031051968,0.573924323448,0.554763218578,0.576438211884,0.000310122968676,6.07455132341e-05,0.0102435569531,0.00225214850862
88,0.0173027912776,0.0010701417923,0.56837048469,0.573115346464,gini,20.0,0.39677419354838706,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'gini', 'max_depth': 20.0, 'min_samples_leaf': 0.39677419354838706}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000249053376712,4.88495853291e-05,0.00896805965312,0.00218861422339
123,0.0176382064819,0.0011203289032,0.56837048469,0.573115346464,gini,24.0,0.35806451612903223,0.21612903225806451,"{'min_samples_split': 0.21612903225806451, 'criterion': 'gini', 'max_depth': 24.0, 'min_samples_leaf': 0.35806451612903223}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000271847647728,8.68312914915e-05,0.00896805965312,0.00218861422339
5,0.017193198204,0.000995953877767,0.56837048469,0.573115346464,gini,24.0,0.35806451612903223,0.18709677419354839,"{'min_samples_split': 0.18709677419354839, 'criterion': 'gini', 'max_depth': 24.0, 'min_samples_leaf': 0.35806451612903223}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000314582323044,2.13863222651e-05,0.00896805965312,0.00218861422339
31,0.0175148248672,0.0012168486913,0.56837048469,0.573115346464,gini,8.0,0.37096774193548387,0.53548387096774197,"{'min_samples_split': 0.53548387096774197, 'criterion': 'gini', 'max_depth': 8.0, 'min_samples_leaf': 0.37096774193548387}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000133920287485,0.000413274873598,0.00896805965312,0.00218861422339
97,0.0174557367961,0.00106060504913,0.56837048469,0.573115346464,gini,16.0,0.35806451612903223,0.91290322580645167,"{'min_samples_split': 0.91290322580645167, 'criterion': 'gini', 'max_depth': 16.0, 'min_samples_leaf': 0.35806451612903223}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000214171453695,5.80518233446e-05,0.00896805965312,0.00218861422339
63,0.0167793432872,0.00100962320964,0.56837048469,0.573115346464,gini,25.0,0.39677419354838706,1.0,"{'min_samples_split': 1.0, 'criterion': 'gini', 'max_depth': 25.0, 'min_samples_leaf': 0.39677419354838706}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,8.77308741815e-05,2.4197887134e-05,0.00896805965312,0.00218861422339
145,0.017530798912,0.00108428796132,0.56837048469,0.573115346464,gini,21.0,0.39677419354838706,0.56451612903225812,"{'min_samples_split': 0.56451612903225812, 'criterion': 'gini', 'max_depth': 21.0, 'min_samples_leaf': 0.39677419354838706}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000368680414378,4.17099469786e-05,0.00896805965312,0.00218861422339
118,0.0174403587977,0.00102897485097,0.56837048469,0.573115346464,gini,29.0,0.35806451612903223,0.9419354838709677,"{'min_samples_split': 0.9419354838709677, 'criterion': 'gini', 'max_depth': 29.0, 'min_samples_leaf': 0.35806451612903223}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000349139579402,5.37388313877e-05,0.00896805965312,0.00218861422339
109,0.0172219673793,0.0011058251063,0.56837048469,0.573115346464,gini,13.0,0.4096774193548387,0.21612903225806451,"{'min_samples_split': 0.21612903225806451, 'criterion': 'gini', 'max_depth': 13.0, 'min_samples_leaf': 0.4096774193548387}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000309902806357,8.95225431323e-05,0.00896805965312,0.00218861422339
42,0.0172795057297,0.00109581152598,0.56837048469,0.573115346464,gini,14.0,0.39677419354838706,0.73870967741935489,"{'min_samples_split': 0.73870967741935489, 'criterion': 'gini', 'max_depth': 14.0, 'min_samples_leaf': 0.39677419354838706}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000161117444545,6.752809637e-05,0.00896805965312,0.00218861422339
23,0.0175090233485,0.00113348166148,0.56837048469,0.573115346464,gini,20.0,0.35806451612903223,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'gini', 'max_depth': 20.0, 'min_samples_leaf': 0.35806451612903223}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000256293556099,0.000147335892886,0.00896805965312,0.00218861422339
14,0.0174315373103,0.00105162461599,0.56837048469,0.573115346464,gini,23.0,0.39677419354838706,0.33225806451612905,"{'min_samples_split': 0.33225806451612905, 'criterion': 'gini', 'max_depth': 23.0, 'min_samples_leaf': 0.39677419354838706}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000594517501866,7.81880170547e-05,0.00896805965312,0.00218861422339
159,0.0172692139943,0.00112231572469,0.56837048469,0.573115346464,gini,8.0,0.37096774193548387,0.47741935483870968,"{'min_samples_split': 0.47741935483870968, 'criterion': 'gini', 'max_depth': 8.0, 'min_samples_leaf': 0.37096774193548387}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,9.57485042659e-05,4.87678519252e-05,0.00896805965312,0.00218861422339
160,0.0174462000529,0.00108214219411,0.56837048469,0.573115346464,gini,27.0,0.39677419354838706,0.56451612903225812,"{'min_samples_split': 0.56451612903225812, 'criterion': 'gini', 'max_depth': 27.0, 'min_samples_leaf': 0.39677419354838706}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000526384159206,3.29858564106e-05,0.00896805965312,0.00218861422339
176,0.0174838701884,0.00111349423726,0.56837048469,0.573115346464,gini,28.0,0.38387096774193552,0.6806451612903226,"{'min_samples_split': 0.6806451612903226, 'criterion': 'gini', 'max_depth': 28.0, 'min_samples_leaf': 0.38387096774193552}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000430320012212,6.37032353963e-05,0.00896805965312,0.00218861422339
174,0.0172979831696,0.00110002358754,0.56837048469,0.573115346464,gini,19.0,0.39677419354838706,0.24516129032258066,"{'min_samples_split': 0.24516129032258066, 'criterion': 'gini', 'max_depth': 19.0, 'min_samples_leaf': 0.39677419354838706}",181,0.570203717438,0.570100244235,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000301281380525,7.20996359044e-05,0.00896805965312,0.00218861422339
180,0.0100534756978,0.000926534334819,0.512931883133,0.50975205814,gini,12.0,0.5,0.44838709677419353,"{'min_samples_split': 0.44838709677419353, 'criterion': 'gini', 'max_depth': 12.0, 'min_samples_leaf': 0.5}",197,0.5,0.5,0.577573212248,0.558512348837,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00292858011201,5.67480321759e-05,0.0289125252042,0.0218062649205
178,0.0100758473078,0.000998298327128,0.512931883133,0.50975205814,entropy,32.0,0.5,0.53548387096774197,"{'min_samples_split': 0.53548387096774197, 'criterion': 'entropy', 'max_depth': 32.0, 'min_samples_leaf': 0.5}",197,0.5,0.5,0.577573212248,0.558512348837,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00307582719284,4.46959948448e-05,0.0289125252042,0.0218062649205
27,0.0100296338399,0.00105444590251,0.512931883133,0.50975205814,entropy,11.0,0.5,0.91290322580645167,"{'min_samples_split': 0.91290322580645167, 'criterion': 'entropy', 'max_depth': 11.0, 'min_samples_leaf': 0.5}",197,0.5,0.5,0.577573212248,0.558512348837,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00313103510638,0.000137379774558,0.0289125252042,0.0218062649205
25,0.0097785393397,0.00100469589233,0.512931883133,0.50975205814,entropy,31.0,0.5,0.50645161290322582,"{'min_samples_split': 0.50645161290322582, 'criterion': 'entropy', 'max_depth': 31.0, 'min_samples_leaf': 0.5}",197,0.5,0.5,0.577573212248,0.558512348837,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00289570760685,7.5333103008e-05,0.0289125252042,0.0218062649205
